Date,M1US000V Index,M2US000$ Index,SPTRSGX Index,SP5LVIT Index,LT01TRUU Index,SPX Index
1997-02-28,0.0049379998896271,0.0027829999377951024,0.008363999813050032,0.015579999651759864,0.0023539999473839997,0.007837999824807049
1997-03-31,-0.035029999217018486,-0.054495998781919484,-0.04748499893862754,-0.03395699924100191,-0.0007569999830797315,-0.04108499908167869
1997-04-30,0.041384999074973165,0.10013199776187538,0.0807489981951192,0.02230399950146675,0.008110999818705023,0.05966999866627156
1997-05-30,0.05730699871908873,0.051230998854897916,0.05926099867541343,0.06000799865871668,0.00699299984369427,0.06087999863922596
1997-06-30,0.037319999165833,0.05506099876929074,0.05067999886721372,0.04823399892188609,0.006869999846443534,0.04480299899857491
1997-07-31,0.0864349980680272,0.08488799810260533,0.0791719982303679,0.057103998723626134,0.011123999751359226,0.0795199982225895
1997-08-29,-0.046123998969048265,-0.07538599831499158,-0.0665339985128492,-0.0347339992236346,0.0008799999803304672,-0.056050998747162524
1997-09-30,0.05692299872767181,0.05494499877188355,0.05097599886059761,0.050847998863458636,0.007620999829657376,0.054764998775906855
1997-10-31,-0.02430699945669621,-0.02931999934464693,-0.030092999327369037,-0.021211999525874853,0.007490999832563102,-0.033406999253295364
1997-11-28,0.040540999093838036,0.038994999128393826,0.05426599878706038,0.04841199891790748,0.0025269999435171484,0.04629999896511435
1997-12-31,0.0245139994520694,0.01734499961230904,0.012334999724291265,0.03952799911648035,0.006767999848723411,0.017151999616622924
1998-01-30,-0.011058999752812089,0.026456999408639967,0.033600999248959124,-0.02656299940627068,0.009726999782584608,0.011049999753013254
1998-02-27,0.06612499852199107,0.06421799856461585,0.06948499844688923,0.05661299873460084,0.0007789999825879931,0.07212399838790297
1998-03-31,0.05015399887897074,0.06651599851325155,0.0517279988437891,0.048595998913794757,0.0038219999145716428,0.05120099885556847
1998-04-30,0.021004999530501663,0.040760999088920655,0.008378999812714755,-0.022003999508172275,0.004864999891258776,0.010036999775655569
1998-05-29,-0.023574999473057686,-0.024414999454282223,-0.020057999551668763,-0.009873999779298903,0.005332999880798161,-0.01721899961512536
1998-06-30,0.009180999794788659,0.07703199827820062,0.07125799840725958,0.0060579998645931485,0.0051649998845532535,0.04060999909229576
1998-07-31,-0.014482999676279723,0.015574999651871623,-0.0005709999872371554,-0.04501999899372458,0.004721999894455075,-0.010659999761730434
1998-08-31,-0.15758699647765606,-0.15755099647846074,-0.1301059970919043,-0.06870399846434594,0.012439999721944333,-0.14458299676831812
1998-09-30,0.05442699878346175,0.04783599893078208,0.06691099850442261,0.055768998753465714,0.013856999690271913,0.06406499856803567
1998-10-30,0.08236899815890938,0.09293599792271852,0.08384399812594055,0.04260999904759229,0.004981999888643622,0.0813309981821105
1998-11-30,0.05631699874121696,0.0826409981528297,0.0677459984857589,0.03503299921695143,-0.0012729999715462327,0.06060599864535034
1998-12-31,0.02794799937531352,0.10232299771290272,0.07605899829994887,0.015054999663494528,0.0037559999160468576,0.05760299871247262
1999-01-29,0.024929999442771075,0.043017999038472775,0.061061998635157946,-0.03795999915152788,0.003741999916359782,0.04181599906533957
1999-02-26,-0.008477999810501933,-0.024650999449007213,-0.03922799912318587,-0.02179199951291084,-0.004926999889872968,-0.031085999305173754
1999-03-31,0.024999999441206455,0.057878998706303544,0.04843899891730397,-0.020413999543711543,0.006757999848946928,0.040007999105751514
1999-04-30,0.08813299803007393,0.002943999934196472,-0.0019429999565705658,0.08440599811337889,0.0031239999301731587,0.03871699913460761
1999-05-31,-0.01804499959666282,-0.027514999384991825,-0.029144999348558485,0.030085999327525495,-0.0007289999837055803,-0.023616999472118913
1999-06-30,0.02778199937902391,0.08108299818765372,0.0715689984003082,0.003357999924942851,0.002916999934799969,0.055496998759545384
1999-07-30,-0.027683999381214377,-0.03325599925667048,-0.03163999929279089,-0.02527299943510443,0.0033709999246522787,-0.031233999301865698
1999-08-31,-0.032731999268382786,-0.004321999903395771,0.01387099968995899,-0.010045999775454402,0.0029649999337270855,-0.004934999889694154
1999-09-30,-0.04614499896857887,-0.0023479999475181103,-0.017023999619483948,-0.05021599887758494,0.006305999859049917,-0.027415999387204647
1999-10-29,0.0561809987442568,0.08282899814862757,0.06915599845424295,0.042373999052867296,0.0024149999460205433,0.06327399858571589
1999-11-30,-0.003360999924875796,0.04140599907450378,0.04277899904381484,-0.0513259988527745,0.0016929999621585012,0.020323999545723198
1999-12-31,0.02022799954786897,0.1444309967717156,0.07402899834532291,-0.014907999666780235,0.0009749999782070518,0.058881998683884745
2000-01-31,-0.03092099930886179,-0.06856499846745283,-0.0666249985108152,-0.0351089992152527,-0.0003899999912828207,-0.05024199887700379
2000-02-29,-0.06610399852246046,0.0351939992133528,0.02099799953065813,-0.10514099764991551,0.006626999851875007,-0.018937999576702714
2000-03-31,0.1041709976715967,0.09299599792137742,0.09247699793297798,0.09353399790935218,0.00638999985717237,0.09783099781330674
2000-04-28,0.002466999944858253,-0.05239399882890284,-0.04949299889374524,0.04734499894175678,0.002180999951250851,-0.030091999327391386
2000-05-31,0.001571999964863062,-0.061581998623535035,-0.04077999908849597,0.049106998902373016,0.004287999904155731,-0.020522999541275202
2000-06-30,-0.025288999434746804,0.06012899865601212,0.08069699819628148,-0.04176099906656891,0.010450999766401946,0.02465299944896251
2000-07-31,0.008505999809876085,-0.017368999611772597,-0.04452399900481105,0.013629999695345759,0.006431999856233597,-0.015572999651916327
2000-08-31,0.04974199888817966,0.0812359981842339,0.057918998705409466,0.07454499833378941,0.00733099983613938,0.06211499861162156
2000-09-29,-0.005584999875165522,-0.09271499792765826,-0.09762399781793356,0.031585999293997885,0.007401999834552407,-0.05279599881991744
2000-10-31,0.01454199967496097,-0.04507799899242818,-0.026003999418765307,0.02351699947435409,0.005309999881312252,-0.004232999905385077
2000-11-30,-0.05968499866593629,-0.041189999079331754,-0.10630399762392044,0.017025999619439243,0.00958199978582561,-0.07883499823790044
2000-12-29,0.041337999076023695,0.03247299927417189,-0.04329999903216958,0.07532499831635504,0.012167999728024006,0.004886999890767038
2001-01-02,-0.012407999722659586,-0.046093998969718816,-0.043196999034471814,-0.017847999601066113,0.0043279999032616616,-0.02803199937343597
2001-01-03,0.02549599943011999,0.03121499930229038,0.06258299860116094,-0.010405999767407775,-0.0011969999732449651,0.05023099887724966
2001-01-04,-0.009060999797470867,-0.031318999299965795,-0.01946299956496805,-0.026285999412462117,0.0029959999330341812,-0.010527999764680862
2001-01-05,-0.0204959995418787,-0.025740999424643814,-0.029108999349363146,-0.002368999947048724,0.0032859999265521765,-0.026235999413579705
2001-01-08,0.0013179999705404044,-0.0010389999767765404,-0.003459999922662973,0.004286999904178083,0.001428999968059361,-0.0017099999617785216
2001-01-09,1.3999999687075616e-05,0.0031579999294131995,0.009199999794363976,-0.004065999909117818,-0.0019029999574646354,0.0038479999139904974
2001-01-10,0.007650999828986824,0.013919999688863753,0.007645999829098582,-0.00021599999517202378,-0.001250999972037971,0.009671999783813954
2001-01-11,0.0005369999879971146,0.003947999911755323,0.013958999687992036,-0.016093999640271067,-5.9999998658895494e-05,0.010319999769330025
2001-01-12,-0.004455999900400638,-0.00691799984537065,-0.008470999810658394,0.0016399999633431436,-0.0020279999546706676,-0.006404999856837093
2001-01-16,0.009675999783724546,0.009215999794006348,0.00800299982111901,0.006292999859340489,0.0008369999812915921,0.006318999858759344
2001-01-17,-0.000758999983035028,0.0020869999533519147,0.0028099999371916057,-0.004451999900490045,0.0008959999799728394,0.0021819999512284996
2001-01-18,0.004073999908939004,0.0080089998209849,0.023553999473527074,0.0007249999837949871,0.0022079999506473542,0.013925999688729644
2001-01-19,-0.0063279998585581785,-0.005808999870158732,-0.002505999943986535,-0.004905999890342355,-0.0005359999880194664,-0.004025999910011888
2001-01-22,0.00029599999338388445,0.0018649999583140015,0.0015849999645724893,0.00530499988142401,0.0003569999920204282,0.0002679999940097332
2001-01-23,0.01098399975448847,0.01499699966479093,0.015118999662064016,0.005898999868147075,-0.0010119999773800373,0.013030999708734453
2001-01-24,0.004627999896556139,0.003160999929346144,0.002897999935224652,0.0035299999210983515,-5.9999998658895494e-05,0.002880999935604632
2001-01-25,0.0014939999666064977,-0.00020899999532848594,-0.008638999806903302,0.010163999772816895,0.00041699999067932366,-0.004967999888956547
2001-01-26,-0.005742999871633947,-0.0036389999186620114,0.0007249999837949871,-0.005927999867498875,0.0004769999893382192,-0.001838999958895147
2001-01-29,0.00649899985473603,0.0023069999484345315,0.003222999927960336,0.004675999895483255,0.0006549999853596092,0.00686599984653294
2001-01-30,0.008631999807059764,-0.0008719999805092811,0.004796999892778694,0.006205999861285091,0.0011309999747201802,0.007039999842643738
2001-01-31,-0.002946999934129417,-0.010139999773353338,-0.008968999799527227,0.0006539999853819609,0.0017239999614655972,-0.0055269998764619225
2001-02-01,0.0030699999313801526,0.006240999860502779,0.00622299986090511,0.002018999954871833,0.0010089999774470927,0.0055509998759254815
2001-02-02,-0.012155999728292228,-0.012001999731734395,-0.02149499951954931,-0.0001889999957755208,-0.0017189999615773559,-0.01747099960949272
2001-02-05,0.008406999812088907,0.007235999838262797,0.0013149999706074595,0.010676999761350454,0.00023799999468028548,0.003612999919243157
2001-02-06,-0.0032009999284520743,-0.006338999858312309,-0.0006679999850690365,0.00370899991709739,-0.0005939999867230653,-0.00146399996727705
2001-02-07,-0.004315999903529882,-0.005244999882765114,-0.009425999789312483,0.0064069998567923905,0.0006539999853819609,-0.008191999816894531
2001-02-08,0.0009809999780729414,-0.004826999892108143,-0.012153999728336931,0.00641299985665828,-0.00011899999734014274,-0.006223999860882758
2001-02-09,-0.005935999867320061,-0.01032799976915121,-0.0206389995386824,0.002592999942041933,0.001009999977424741,-0.013303999702632428
2001-02-12,0.009410999789647758,0.006673999850824475,0.01594899964351207,0.0038099999148398637,0.00047499998938292263,0.011841999735310672
2001-02-13,-0.003275999926775694,-0.009216999793983995,-0.012812999713607132,0.004107999908179044,-0.0007119999840855598,-0.008566999808512629
2001-02-14,-0.010914999756030738,-0.001087999975681305,0.004000999910570681,-0.010523999764770269,-0.0012459999721497297,-0.00199799995534122
2001-02-15,0.0049319998897612094,0.004338999903015793,0.01175199973732233,0.004195999906212091,-0.0006539999853819609,0.008201999816671014
2001-02-16,-0.006500999854691327,-0.01389899968933314,-0.024408999454416335,0.0012189999727532266,0.0022589999495074152,-0.018896999577619134
2001-02-20,-0.013072999707795682,-0.014498999675922095,-0.021313999523594977,0.002403999946266413,0.0007119999840855598,-0.017345999612286687
2001-02-21,-0.01644399963244796,-0.014637999672815203,-0.018908999577350916,-0.00490299989040941,0.00023699999470263718,-0.01844699958767742
2001-02-22,0.00027199999392032623,-0.005907999867945909,-0.00490299989040941,-0.004518999898992479,0.0011259999748319388,-0.0019189999571070074
2001-02-23,-0.008212999816425145,-0.007651999828964471,-0.003515999921411276,-0.009757999781891704,0.0017169999616220592,-0.0055419998761266475
2001-02-26,0.019045999574288725,0.018272999591566624,0.015635999650508166,0.011485999743267894,0.001122999974898994,0.017542999607883393
2001-02-27,-0.0006769999848678708,-0.0044349999008700255,-0.01330799970254302,0.004636999896354973,0.0001769999960437417,-0.0075879998303949835
2001-02-28,-0.011848999735154212,-0.016231999637186526,-0.014395999678224325,-0.005058999886922539,0.0008849999802187084,-0.01414499968383461
2001-03-01,-0.00465599989593029,0.005966999866627157,0.003898999912850559,0.0007789999825879931,0.0002949999934062362,0.0010639999762177468
2001-03-02,0.005063999886810779,-0.015314999657683074,-0.0204379995431751,0.009244999793358147,-0.0012379999723285437,-0.005678999873064458
2001-03-05,0.005049999887123704,0.000948999978788197,0.008338999813608824,0.0037429999163374307,0.00041299999076873067,0.0060069998657330875
2001-03-06,0.009307999791949987,0.0016059999641031026,0.009707999783009291,1.9999999552965164e-05,0.0002949999934062362,0.009998999776504935
2001-03-07,0.009430999789200723,0.007688999828137457,0.0013989999687299133,0.004239999905228615,0.0010619999762624503,0.006646999851427972
2001-03-08,0.00695299984458834,-0.0017249999614432452,-0.002960999933816492,0.009647999784350395,0.0004119999907910824,0.0022909999487921596
2001-03-09,-0.017656999605335295,-0.0192049995707348,-0.03217599928081036,-0.007831999824941158,-0.0007069999841973185,-0.024758999446593228
2001-03-12,-0.03816999914683402,-0.04560399898067116,-0.05150699884872883,-0.017479999609291554,0.0007659999828785658,-0.043174999034963545
2001-03-13,0.009031999798119068,0.016228999637253584,0.026251999413222073,-0.006259999860078096,0.0001769999960437417,0.015043999663740397
2001-03-14,-0.029088999349810185,-0.026305999412015082,-0.024351999455690384,-0.0186289995836094,0.002236999949999154,-0.02582899942267686
2001-03-15,0.013498999698273836,0.0035869999198243022,0.0002559999942779541,0.008856999802030623,0.0019389999566599727,0.005887999868392944
2001-03-16,-0.02012799955010414,-0.021424999521113933,-0.020865999533608553,-0.014096999684907496,-5.899999868124723e-05,-0.019614999561570586
2001-03-19,0.018372999589331446,0.01655199963003397,0.015905999644473194,0.006181999861821532,-0.0007039999842643739,0.017644999605603517
2001-03-20,-0.021354999522678553,-0.021142999527417123,-0.02697499939706176,-0.006353999857977032,0.0014079999685287477,-0.024058999462239442
2001-03-21,-0.022330999500863254,-0.021853999511525037,-0.016203999637812376,-0.014931999666243792,0.0007029999842867255,-0.017885999600216747
2001-03-22,-0.018052999596484005,-0.0155309996528551,0.007473999832943081,-0.020916999532468616,0.001111999975144863,-0.004045999909564853
2001-03-23,0.021427999521046875,0.021284999524243176,0.020856999533809723,0.009187999794632196,-0.001227999972552061,0.019908999554999172
2001-03-26,0.02111199952811003,0.016978999620489776,0.00587899986859411,0.019039999574422834,5.899999868124723e-05,0.01128199974782765
2001-03-27,0.025544999429024755,0.025923999420553446,0.029563999339193105,0.010655999761819841,-0.001990999955497682,0.025574999428354204
2001-03-28,-0.022180999504216016,-0.016542999630235138,-0.0248289994450286,-0.0039019999127835035,0.0009389999790117144,-0.024317999456450343
2001-03-29,-0.00108499997574836,-0.0050249998876824966,-0.008265999815240503,0.0037719999156892296,0.0011719999738037585,-0.004604999897070229
2001-03-30,0.01299899970944971,0.01663099962826818,0.009385999790206552,0.013848999690450729,0.0012299999725073575,0.010785999758914113
2001-04-02,-0.009803999780863524,-0.006193999861553311,-0.014642999672703444,-0.0013069999707862735,0.00017499999608844522,-0.012461999721452593
2001-04-03,-0.033058999261073765,-0.036205999190732835,-0.03994399910718202,-0.012887999711930751,0.0011109999751672149,-0.03439299923125655
2001-04-04,-0.004022999910078943,-0.0030819999311119317,-0.002590999942086637,0.009053999797627329,0.0008759999804198741,-0.0027079999394714832
2001-04-05,0.03857399913780391,0.03800899915043265,0.051645998845621946,0.014727999670803545,-0.000758999983035028,0.04369399902336299
2001-04-06,-0.021033999529853464,-0.017678999604843558,-0.01809099959563464,-0.015315999657660723,0.0018099999595433474,-0.0197519995585084
2001-04-09,0.010314999769441785,0.01114399975091219,0.0055609998757019646,0.01427799968086183,-5.799999870359897e-05,0.008118999818526209
2001-04-10,0.026436999409087003,0.02789199937656522,0.025066999439708887,0.015877999645099044,-0.0019239999569952487,0.02718399939239025
2001-04-11,-0.00437499990221113,-0.010537999764457346,0.000623999986052513,-0.015847999645769596,-0.0009929999778047205,-0.002118999952636659
2001-04-12,0.010010999776236713,0.011708999738283456,0.018688999582268297,0.004114999908022583,-0.0009349999791011214,0.015109999662265183
2001-04-16,0.0039189999124035245,-0.0005749999871477485,-0.008200999816693366,0.008923999800533057,-0.0014629999672994018,-0.003227999927848577
2001-04-17,0.007627999829500914,0.01689699962232262,0.013849999690428376,0.00936399979069829,0.0015819999646395446,0.01028199977017939
2001-04-18,0.03357599924951792,0.027114999393932523,0.045710998978279536,0.009457999788597226,0.0029839999333024026,0.03894699912946672
2001-04-19,0.0041039999082684514,0.014191999682784081,0.02330299947913736,-0.007977999821677803,-0.0005249999882653355,0.012560999719239772
2001-04-20,-0.00987499977927655,-0.009826999780349434,-0.008332999813742937,-0.0072579998377710585,0.0005249999882653355,-0.00854899980891496
2001-04-23,-0.008307999814301728,-0.01697099962066859,-0.023089999483898282,0.004774999893270433,0.002157999951764941,-0.014979999665170909
2001-04-24,-0.005718999872170389,-0.009278999792598188,-0.018626999583654106,0.0020459999542683364,5.799999870359897e-05,-0.012152999728359282
2001-04-25,0.013361999701336027,0.01824999959208071,0.019930999554507434,0.007862999824248254,-0.0011639999739825725,0.01594799964353442
2001-04-26,0.008482999810390175,0.005684999872930348,0.002018999954871833,0.009454999788664282,0.0008159999817609788,0.004775999893248082
2001-04-27,0.011179999750107526,0.015131999661773442,0.016548999630101025,0.006306999859027565,-0.0017469999609515071,0.015043999663740397
2001-04-30,-0.005610999874584377,-0.002222999950312078,0.001270999971590936,-0.0035239999212324617,0.00011699999738484622,-0.0028149999370798468
2001-05-01,0.011222999749146402,0.010754999759607016,0.018500999586470425,0.0008329999813809991,0.0008749999804422259,0.01359499969612807
2001-05-02,-0.0033559999249875546,-0.0014569999674335123,0.006345999858155847,-0.011778999736718834,-0.0004079999908804894,0.0008699999805539846
2001-05-03,-0.010926999755762518,-0.012939999710768462,-0.01878499958012253,-0.005626999874226749,0.0009329999791458249,-0.014752999670244753
2001-05-04,0.011685999738797546,0.01388799968957901,0.019110999572835862,0.012249999726191164,0.001397999968752265,0.014468999676592648
2001-05-07,-0.00206099995393306,-0.006733999849483371,-0.0021049999529495836,0.0015669999649748207,0.0009889999778941274,-0.0024219999458640813
2001-05-08,-0.006790999848209322,-0.005021999887749553,0.0019349999567493798,-0.0009069999797269703,0.00046499998960644005,-0.0017449999609962105
2001-05-09,-0.0003699999917298555,0.0025819999422878027,-0.008403999812155963,0.005296999881602823,0.000696999984420836,-0.004366999902389943
2001-05-10,0.0027979999374598266,-0.003194999928586185,-0.0035879999198019505,0.005027999887615442,-0.0012769999714568258,-0.00014399999678134918
2001-05-11,-0.007458999833278358,-0.0056719998732209205,-0.007468999833054841,-0.001948999956436455,-0.0029639999337494373,-0.007483999832719564
2001-05-14,0.006744999849237501,0.004746999893896282,-0.0005559999875724315,0.005048999887146056,0.0016319999635219576,0.0026859999399632215
2001-05-15,1.699999962002039e-05,0.0012639999717473985,-0.0020049999551847576,0.001478999966941774,0.00046499998960644005,0.0004229999905452132
2001-05-16,0.023719999469816684,0.028621999360248448,0.033959999240934846,0.020080999551154676,0.0005229999883100391,0.028610999360494316
2001-05-17,0.0010969999754801394,0.0019069999573752285,0.0035179999213665724,0.0013119999706745148,-0.0009299999792128801,0.0027329999389126896
2001-05-18,0.0036179999191313984,-0.0011489999743178488,0.0008299999814480543,0.003132999929971993,-0.0006979999843984842,0.0028839999355375766
2001-05-21,0.009772999781556426,0.013675999694317579,0.023640999471582474,0.004598999897204339,0.0004079999908804894,0.016153999638929963
2001-05-22,0.00018299999590963125,-0.0036849999176338313,-0.0053109998812899,-0.0023069999484345315,0.0005819999869912863,-0.0026239999413490297
2001-05-23,-0.01270499971602112,-0.014848999668098987,-0.018069999596104024,-0.003462999922595918,0.0008139999818056821,-0.015488999653793873
2001-05-24,0.0010759999759495258,0.00470199989490211,0.005673999873176217,-0.0008719999805092811,-0.0009879999779164792,0.0032199999280273913
2001-05-25,-0.008849999802187085,-0.011850999735109509,-0.014669999672099948,-0.0064389998560771345,0.0005819999869912863,-0.011812999735958875
2001-05-29,-0.0050809998864307995,-0.007962999822013081,-0.012591999718546866,0.0026349999411031605,0.00046499998960644005,-0.007733999827131629
2001-05-30,-0.01006999977491796,-0.013012999709136783,-0.01832699959035963,-0.00014399999678134918,0.00017399999611079691,-0.015416999655403198
2001-05-31,0.009537999786809087,0.007684999828226864,0.0027589999383315442,0.006301999859139323,0.0016849999623373153,0.006283999859541654
2001-06-01,-0.00025199999436736106,0.0003869999913498759,0.008751999804377556,-0.0026209999414160846,-0.00017399999611079691,0.003861999913677573
2001-06-04,0.0050529998870566485,0.006074999864213169,0.0045599998980760574,0.006991999843716622,0.0006959999844431877,0.00512699988540262
2001-06-05,0.007401999834552407,0.003980999911017716,0.01822199959270656,0.0035399999208748337,0.0011599999740719796,0.012999999709427357
2001-06-06,-0.012062999730370939,-0.009672999783791603,-0.009209999794140458,-0.010049999775364993,5.799999870359897e-05,-0.010418999767117203
2001-06-07,-0.0018659999582916497,-0.0013729999693110587,0.010533999764546751,-0.002125999952480197,0.00011599999740719794,0.0054809998774901034
2001-06-08,-0.006081999864056706,-0.0039509999116882685,-0.012923999711126089,-0.0013329999702051281,-0.0007529999831691385,-0.00939299979005009
2001-06-11,-0.002652999940700829,-0.0037339999165385963,-0.010551999764144419,-0.0002489999944344163,0.0012749999715015291,-0.008350999813340605
2001-06-12,-0.0014689999671652913,0.00146399996727705,0.003596999919600785,0.0003489999921992421,0.0009259999793022871,0.0011719999738037585
2001-06-13,-0.006129999862983823,-0.007288999837078154,-0.014843999668210744,-0.00729699983689934,0.0002889999935403466,-0.011117999751493335
2001-06-14,-0.01846999958716333,-0.014292999680526554,-0.01436499967891723,-0.014241999681666492,0.0009249999793246389,-0.017482999609224496
2001-06-15,-0.0008589999807998538,0.001254999971948564,-0.007878999823890627,0.0038349999142810705,0.0004039999909698963,-0.0045139998991042376
2001-06-18,-0.005990999866090714,0.0025659999426454307,-0.0023099999483674766,-0.001362999969534576,0.0009809999780729414,-0.004866999891214073
2001-06-19,0.0033169999258592722,0.0029959999330341812,0.00541999987885356,0.006041999864950776,0.0004039999909698963,0.003441999923065305
2001-06-20,0.0063039998590946195,0.004964999889023602,0.015463999654352665,0.0029129999348893763,0.0005189999883994461,0.008746999804489316
2001-06-21,0.013561999696865678,0.0031499999295920133,0.010641999762132764,-0.004779999893158674,0.0,0.011385999745503068
2001-06-22,-0.007067999842017889,-0.0065739998530596495,-0.012260999725945293,-0.004013999910280108,0.0013249999703839421,-0.009447999788820743
2001-06-25,-0.00803199982047081,-0.010685999761149288,-0.004194999906234443,-0.0059559998668730265,0.0,-0.005508999876864254
2001-06-26,-0.0017419999610632658,-0.0031149999303743243,-0.0008969999799504876,0.004951999889314175,-0.0012659999717026947,-0.00150999996624887
2001-06-27,-0.0023999999463558195,-0.004405999901518225,-0.006421999856457114,-0.002334999947808683,-0.0016129999639466406,-0.004551999898254872
2001-06-28,0.008751999804377556,0.006819999847561121,0.017093999617919325,-0.00020499999541789295,-0.0015579999651759862,0.012502999720536171
2001-06-29,0.006571999853104353,-0.002656999940611422,-0.010873999756947158,0.0032169999280944467,-0.00023099999483674764,-0.001451999967545271
2001-07-02,0.007776999826170503,0.004847999891638756,0.01320999970473349,0.00836499981302768,0.0012719999715685845,0.010038999775610864
2001-07-03,-0.0015509999653324483,-0.002292999948747456,-0.0011739999737590552,-0.0007959999822080135,-0.000692999984510243,-0.0016639999628067015
2001-07-05,-0.007441999833658337,-0.003916999912448227,-0.016949999621137975,0.0017979999598115681,0.0002889999935403466,-0.012129999728873372
2001-07-06,-0.017565999607369306,-0.012718999715708196,-0.027191999392211435,-0.010163999772816895,0.0015589999651536347,-0.023294999479316174
2001-07-09,0.004721999894455075,0.0034339999232441184,0.010333999769017102,0.0031019999306648965,0.0004039999909698963,0.0068949998458847405
2001-07-10,-0.009451999788731336,-0.004454999900422991,-0.018049999596551063,-0.00458699989747256,0.0012679999716579914,-0.014348999679274858
